Time,Error,P,I-Accumulator,D,Output
1611013494416,1.7304556995857276,3.4609113991714553,0,0,1
1611013494417,1.7293420642344872,3.4586841284689744,0,0,1
1611013494417,1.7282284288832466,3.456456857766493,0,0,1
1611013494418,1.7282284288832466,3.456456857766493,0,0,1
1611013494418,1.727114793532006,3.454229587064012,0,0,1
1611013494419,1.7260011581807653,3.4520023163615305,0,0,1
1611013494419,1.7248875228295248,3.4497750456590497,0,0,1
1611013494419,1.7248875228295248,3.4497750456590497,0,0,1
1611013494420,1.7237738874782842,3.4475477749565684,0,0,1
1611013494420,1.7226602521270435,3.445320504254087,0,0,1
1611013494421,1.721546616775803,3.443093233551606,0,0,1
1611013494421,1.7204329814245625,3.440865962849125,0,0,1
1611013494422,1.7204329814245625,3.440865962849125,0,0,1
1611013494422,1.7193193460733218,3.4386386921466436,0,0,1
1611013494423,1.7182057107220812,3.4364114214441623,0,0,1
1611013494423,1.7170920753708405,3.434184150741681,0,0,1
1611013494423,1.7159784400196,3.4319568800392,0,0,1
1611013494424,1.7159784400196,3.4319568800392,0,0,1
1611013494424,1.7148648046683594,3.429729609336719,0,0,1
1611013494425,1.7137511693171188,3.4275023386342376,0,0,1
1611013494425,1.7126375339658784,3.4252750679317567,0,0,1
1611013494426,1.7126375339658784,3.4252750679317567,0,0,1
1611013494426,1.7115238986146377,3.4230477972292754,0,0,1
1611013494426,1.710410263263397,3.420820526526794,0,0,1
1611013494427,1.7092966279121564,3.418593255824313,0,0,1
1611013494427,1.7092966279121564,3.418593255824313,0,0,1
1611013494428,1.708182992560916,3.416365985121832,0,0,1
1611013494428,1.7070693572096753,3.4141387144193507,0,0,1
1611013494429,1.7059557218584347,3.4119114437168694,0,0,1
1611013494429,1.7059557218584347,3.4119114437168694,0,0,1
1611013494429,1.704842086507194,3.409684173014388,0,0,1
1611013494430,1.7037284511559536,3.4074569023119072,0,0,1
1611013494430,1.702614815804713,3.405229631609426,0,0,1
1611013494431,1.7015011804534723,3.4030023609069446,0,0,1
1611013494431,1.7015011804534723,3.4030023609069446,0,0,1
1611013494432,1.7003875451022317,3.4007750902044633,0,0,1
1611013494432,1.6992739097509912,3.3985478195019825,0,0,1
1611013494433,1.6981602743997506,3.396320548799501,0,0,1
1611013494433,1.69704663904851,3.39409327809702,0,0,1
1611013494435,1.6948193683460289,3.3896387366920577,0,0,1
1611013494436,1.6925920976435476,3.385184195287095,0,0,1
1611013494437,1.6903648269410665,3.380729653882133,0,0,1
1611013494438,1.6881375562385852,3.3762751124771704,0,0,1
1611013494439,1.6859102855361041,3.3718205710722082,0,0,1
1611013494440,1.683683014833623,3.367366029667246,0,0,1
1611013494441,1.6814557441311417,3.3629114882622835,0,0,1
1611013494442,1.6792284734286607,3.3584569468573213,0,0,1
1611013494443,1.6770012027261794,3.3540024054523587,0,0,1
1611013494445,1.6747739320236983,3.3495478640473966,0,0,1
1611013494446,1.672546661321217,3.345093322642434,0,0,1
1611013494447,1.670319390618736,3.340638781237472,0,0,1
1611013494448,1.6680921199162546,3.3361842398325092,0,0,1
1611013494449,1.6658648492137735,3.331729698427547,0,0,1
1611013494450,1.6636375785112922,3.3272751570225845,0,0,1
1611013494451,1.6614103078088112,3.3228206156176223,0,0,1
1611013494452,1.6591830371063299,3.3183660742126597,0,0,1
1611013494453,1.6569557664038488,3.3139115328076976,0,0,1
1611013494454,1.6547284957013677,3.3094569914027354,0,0,1
1611013494456,1.653614860350127,3.307229720700254,0,0,1
1611013494457,1.6513875896476458,3.3027751792952915,0,0,1
1611013494458,1.6491603189451647,3.2983206378903294,0,0,1
1611013494459,1.6469330482426834,3.2938660964853668,0,0,1
1611013494460,1.6447057775402023,3.2894115550804046,0,0,1
1611013494461,1.642478506837721,3.284957013675442,0,0,1
1611013494462,1.64025123613524,3.28050247227048,0,0,1
1611013494463,1.6380239654327589,3.2760479308655177,0,0,1
1611013494464,1.6357966947302776,3.271593389460555,0,0,1
1611013494466,1.6335694240277965,3.267138848055593,0,0,1
1611013494467,1.6313421533253152,3.2626843066506304,0,0,1
1611013494468,1.629114882622834,3.258229765245668,0,0,1
1611013494469,1.6268876119203528,3.2537752238407056,0,0,1
1611013494470,1.6246603412178717,3.2493206824357435,0,0,1
1611013494471,1.6224330705153904,3.244866141030781,0,0,1
1611013494472,1.6202057998129094,3.2404115996258187,0,0,1
1611013494473,1.617978529110428,3.235957058220856,0,0,1
1611013494474,1.615751258407947,3.231502516815894,0,0,1
1611013494476,1.6135239877054657,3.2270479754109314,0,0,1
1611013494477,1.6112967170029846,3.222593434005969,0,0,1
1611013494478,1.6090694463005035,3.218138892601007,0,0,1
1611013494479,1.6068421755980222,3.2136843511960445,0,0,1
1611013494480,1.6046149048955411,3.2092298097910823,0,0,1
1611013494481,1.6023876341930599,3.2047752683861197,0,0,1
1611013494483,1.6001603634905788,3.2003207269811575,0,0,1
1611013494484,1.5979330927880975,3.195866185576195,0,0,1
1611013494485,1.5979330927880975,3.195866185576195,0,0,1
1611013494486,1.6001603634905788,3.2003207269811575,0,0,1
1611013494487,1.5979330927880975,3.195866185576195,0,0,1
1611013494488,1.5957058220856164,3.191411644171233,0,0,1
1611013494489,1.593478551383135,3.18695710276627,0,0,1
1611013494490,1.591251280680654,3.182502561361308,0,0,1
1611013494492,1.5890240099781727,3.1780480199563454,0,0,1
1611013494493,1.5867967392756916,3.1735934785513833,0,0,1
1611013494494,1.5845694685732103,3.1691389371464207,0,0,1
1611013494495,1.5823421978707293,3.1646843957414585,0,0,1
1611013494496,1.5801149271682482,3.1602298543364964,0,0,1
1611013494497,1.577887656465767,3.155775312931534,0,0,1
1611013494498,1.5756603857632858,3.1513207715265716,0,0,1
1611013494499,1.5734331150608045,3.146866230121609,0,0,1
1611013494500,1.5712058443583234,3.142411688716647,0,0,1
1611013494501,1.5689785736558421,3.1379571473116843,0,0,1
1611013494503,1.566751302953361,3.133502605906722,0,0,1
1611013494504,1.5645240322508798,3.1290480645017595,0,0,1
1611013494505,1.5622967615483987,3.1245935230967974,0,0,1
1611013494506,1.561183126197158,3.122366252394316,0,0,1
1611013494507,1.558955855494677,3.117911710989354,0,0,1
1611013494508,1.5567285847921957,3.1134571695843913,0,0,1
1611013494509,1.5545013140897146,3.109002628179429,0,0,1
1611013494510,1.5522740433872333,3.1045480867744666,0,0,1
1611013494511,1.5500467726847522,3.1000935453695044,0,0,1
1611013494512,1.547819501982271,3.095639003964542,0,0,1
1611013494514,1.5455922312797898,3.0911844625595797,0,0,1
1611013494515,1.5433649605773085,3.086729921154617,0,0,1
1611013494516,1.5411376898748275,3.082275379749655,0,0,1
1611013494517,1.5389104191723462,3.0778208383446923,0,0,1
1611013494518,1.536683148469865,3.07336629693973,0,0,1
1611013494519,1.534455877767384,3.068911755534768,0,0,1
1611013494520,1.5322286070649027,3.0644572141298054,0,0,1
1611013494521,1.5300013363624216,3.0600026727248433,0,0,1
1611013494522,1.5277740656599403,3.0555481313198807,0,0,1
1611013494524,1.5255467949574593,3.0510935899149185,0,0,1
1611013494525,1.523319524254978,3.046639048509956,0,0,1
1611013494526,1.5210922535524969,3.0421845071049938,0,0,1
1611013494527,1.5188649828500156,3.037729965700031,0,0,1
1611013494528,1.5166377121475345,3.033275424295069,0,0,1
1611013494529,1.5144104414450532,3.0288208828901064,0,0,1
1611013494530,1.5121831707425721,3.0243663414851443,0,0,1
1611013494531,1.5110695353913315,3.022139070782663,0,0,1
1611013494532,1.5077286293376098,3.0154572586752195,0,0,1
1611013494533,1.506614993986369,3.013229987972738,0,0,1
1611013494535,1.504387723283888,3.008775446567776,0,0,1
1611013494536,1.5021604525814067,3.0043209051628135,0,0,1
1611013494537,1.4999331818789257,2.9998663637578513,0,0,1
1611013494538,1.4977059111764444,2.9954118223528887,0,0,1
1611013494539,1.4954786404739633,2.9909572809479266,0,0,1
1611013494540,1.493251369771482,2.986502739542964,0,0,1
1611013494541,1.491024099069001,2.982048198138002,0,0,1
1611013494542,1.4887968283665198,2.9775936567330397,0,0,1
1611013494543,1.4865695576640385,2.973139115328077,0,0,1
1611013494545,1.4843422869615575,2.968684573923115,0,0,1
1611013494546,1.4821150162590762,2.9642300325181523,0,0,1
1611013494547,1.479887745556595,2.95977549111319,0,0,1
1611013494548,1.4776604748541138,2.9553209497082276,0,0,1
1611013494549,1.4754332041516327,2.9508664083032654,0,0,1
1611013494550,1.4732059334491514,2.946411866898303,0,0,1
1611013494551,1.4709786627466703,2.9419573254933407,0,0,1
1611013494552,1.468751392044189,2.937502784088378,0,0,1
1611013494553,1.466524121341708,2.933048242683416,0,0,1
1611013494555,1.4642968506392267,2.9285937012784533,0,0,1
1611013494556,1.4620695799367456,2.924139159873491,0,0,1
1611013494557,1.4598423092342645,2.919684618468529,0,0,1
1611013494558,1.4576150385317832,2.9152300770635664,0,0,1
1611013494559,1.4553877678293021,2.9107755356586043,0,0,1
1611013494560,1.4531604971268208,2.9063209942536417,0,0,1
1611013494561,1.4509332264243398,2.9018664528486795,0,0,1
1611013494562,1.4487059557218585,2.897411911443717,0,0,1
1611013494563,1.4464786850193774,2.8929573700387547,0,0,1
1611013494565,1.444251414316896,2.888502828633792,0,0,1
1611013494566,1.442024143614415,2.88404828722883,0,0,1
1611013494567,1.4409105082631743,2.8818210165263487,0,0,1
1611013494568,1.4386832375606933,2.8773664751213865,0,0,1
1611013494569,1.436455966858212,2.872911933716424,0,0,1
1611013494570,1.434228696155731,2.868457392311462,0,0,1
1611013494571,1.4320014254532496,2.864002850906499,0,0,1
1611013494572,1.4297741547507685,2.859548309501537,0,0,1
1611013494573,1.4275468840482872,2.8550937680965744,0,0,1
1611013494575,1.4253196133458061,2.8506392266916123,0,0,1
1611013494576,1.4230923426433248,2.8461846852866497,0,0,1
1611013494577,1.4208650719408438,2.8417301438816875,0,0,1
1611013494578,1.4186378012383625,2.837275602476725,0,0,1
1611013494579,1.4164105305358814,2.832821061071763,0,0,1
1611013494580,1.4141832598334003,2.8283665196668006,0,0,1
1611013494581,1.411955989130919,2.823911978261838,0,0,1
1611013494582,1.409728718428438,2.819457436856876,0,0,1
1611013494583,1.4075014477259566,2.8150028954519133,0,0,1
1611013494585,1.4052741770234756,2.810548354046951,0,0,1
1611013494586,1.4030469063209943,2.8060938126419885,0,0,1
1611013494587,1.4008196356185132,2.8016392712370264,0,0,1
1611013494588,1.398592364916032,2.797184729832064,0,0,1
1611013494589,1.3963650942135508,2.7927301884271016,0,0,1
1611013494590,1.3941378235110695,2.788275647022139,0,0,1
1611013494591,1.3919105528085884,2.783821105617177,0,0,1
1611013494592,1.3896832821061071,2.7793665642122143,0,0,1
1611013494593,1.387456011403626,2.774912022807252,0,0,1
1611013494595,1.385228740701145,2.77045748140229,0,0,1
1611013494596,1.3830014699986637,2.7660029399973274,0,0,1
1611013494597,1.3807741992961826,2.7615483985923652,0,0,1
1611013494598,1.3785469285937013,2.7570938571874026,0,0,1
1611013494599,1.3763196578912202,2.7526393157824405,0,0,1
1611013494600,1.374092387188739,2.748184774377478,0,0,1
1611013494601,1.3729787518374983,2.7459575036749966,0,0,1
1611013494602,1.3707514811350172,2.7415029622700344,0,0,1
1611013494603,1.3685242104325361,2.7370484208650723,0,0,1
1611013494604,1.3662969397300548,2.7325938794601097,0,0,1
1611013494606,1.3640696690275738,2.7281393380551475,0,0,1
1611013494607,1.3618423983250925,2.723684796650185,0,0,1
1611013494608,1.3596151276226114,2.7192302552452228,0,0,1
1611013494609,1.35738785692013,2.71477571384026,0,0,1
1611013494610,1.355160586217649,2.710321172435298,0,0,1
1611013494611,1.3529333155151677,2.7058666310303354,0,0,1
1611013494612,1.3507060448126866,2.7014120896253733,0,0,1
1611013494613,1.3484787741102053,2.6969575482204107,0,0,1
1611013494614,1.3462515034077243,2.6925030068154485,0,0,1
1611013494616,1.344024232705243,2.688048465410486,0,0,1
1611013494617,1.3417969620027619,2.6835939240055238,0,0,1
1611013494618,1.3395696913002808,2.6791393826005616,0,0,1
1611013494619,1.3373424205977995,2.674684841195599,0,0,1
1611013494620,1.3351151498953184,2.670230299790637,0,0,1
1611013494621,1.3328878791928371,2.6657757583856743,0,0,1
1611013494622,1.330660608490356,2.661321216980712,0,0,1
1611013494623,1.3284333377878748,2.6568666755757495,0,0,1
1611013494624,1.3262060670853937,2.6524121341707874,0,0,1
1611013494626,1.3239787963829124,2.6479575927658248,0,0,1
1611013494627,1.3217515256804313,2.6435030513608626,0,0,1
1611013494628,1.31952425497795,2.6390485099559,0,0,1
1611013494629,1.317296984275469,2.634593968550938,0,0,1
1611013494630,1.3150697135729876,2.6301394271459753,0,0,1
1611013494631,1.3128424428705066,2.625684885741013,0,0,1
1611013494632,1.3106151721680255,2.621230344336051,0,0,1
1611013494633,1.3095015368167848,2.6190030736335697,0,0,1
1611013494634,1.3072742661143035,2.614548532228607,0,0,1
1611013494635,1.3050469954118225,2.610093990823645,0,0,1
1611013494637,1.3028197247093412,2.6056394494186823,0,0,1
1611013494638,1.30059245400686,2.60118490801372,0,0,1
1611013494639,1.2983651833043788,2.5967303666087576,0,0,1
1611013494640,1.2961379126018977,2.5922758252037954,0,0,1
1611013494641,1.2939106418994166,2.5878212837988332,0,0,1
1611013494642,1.2916833711969353,2.5833667423938707,0,0,1
1611013494643,1.2894561004944542,2.5789122009889085,0,0,1
1611013494644,1.287228829791973,2.574457659583946,0,0,1
1611013494645,1.2850015590894919,2.5700031181789837,0,0,1
1611013494647,1.2827742883870106,2.565548576774021,0,0,1
1611013494648,1.2805470176845295,2.561094035369059,0,0,1
1611013494649,1.2783197469820482,2.5566394939640964,0,0,1
1611013494650,1.2760924762795671,2.5521849525591342,0,0,1
1611013494651,1.2738652055770858,2.5477304111541716,0,0,1
1611013494652,1.2716379348746047,2.5432758697492095,0,0,1
1611013494653,1.2694106641721234,2.538821328344247,0,0,1
1611013494654,1.2671833934696424,2.5343667869392847,0,0,1
1611013494655,1.2649561227671613,2.5299122455343226,0,0,1
1611013494657,1.26272885206468,2.52545770412936,0,0,1
1611013494658,1.260501581362199,2.521003162724398,0,0,1
1611013494659,1.2582743106597176,2.5165486213194352,0,0,1
1611013494660,1.2560470399572365,2.512094079914473,0,0,1
1611013494661,1.2538197692547552,2.5076395385095105,0,0,1
1611013494662,1.2527061339035146,2.505412267807029,0,0,1
1611013494663,1.2504788632010335,2.500957726402067,0,0,1
1611013494664,1.2482515924985524,2.496503184997105,0,0,1
1611013494665,1.2460243217960711,2.4920486435921423,0,0,1
1611013494666,1.24379705109359,2.48759410218718,0,0,1
1611013494667,1.2415697803911088,2.4831395607822175,0,0,1
1611013494669,1.2393425096886277,2.4786850193772554,0,0,1
1611013494670,1.2371152389861464,2.474230477972293,0,0,1
1611013494671,1.2348879682836653,2.4697759365673306,0,0,1
1611013494672,1.232660697581184,2.465321395162368,0,0,1
1611013494673,1.230433426878703,2.460866853757406,0,0,1
1611013494674,1.2282061561762216,2.4564123123524433,0,0,1
1611013494675,1.2259788854737406,2.451957770947481,0,0,1
1611013494676,1.2237516147712593,2.4475032295425185,0,0,1
1611013494678,1.2215243440687782,2.4430486881375564,0,0,1
1611013494679,1.2192970733662971,2.4385941467325942,0,0,1
1611013494680,1.2170698026638158,2.4341396053276316,0,0,1
1611013494681,1.2148425319613347,2.4296850639226695,0,0,1
1611013494682,1.2126152612588534,2.425230522517707,0,0,1
1611013494683,1.2103879905563724,2.4207759811127447,0,0,1
1611013494684,1.208160719853891,2.416321439707782,0,0,1
1611013494685,1.20593344915141,2.41186689830282,0,0,1
1611013494686,1.2037061784489287,2.4074123568978574,0,0,1
1611013494687,1.2014789077464476,2.402957815492895,0,0,1
1611013494688,1.200365272395207,2.400730544790414,0,0,1
1611013494690,1.1981380016927259,2.3962760033854518,0,0,1
1611013494691,1.1959107309902446,2.391821461980489,0,0,1
1611013494692,1.1936834602877635,2.387366920575527,0,0,1
1611013494693,1.1914561895852822,2.3829123791705644,0,0,1
1611013494694,1.1892289188828011,2.3784578377656023,0,0,1
1611013494695,1.1870016481803198,2.3740032963606397,0,0,1
1611013494696,1.1847743774778388,2.3695487549556775,0,0,1
1611013494697,1.1825471067753575,2.365094213550715,0,0,1
1611013494698,1.1803198360728764,2.3606396721457528,0,0,1
1611013494700,1.178092565370395,2.35618513074079,0,0,1
1611013494701,1.175865294667914,2.351730589335828,0,0,1
1611013494702,1.173638023965433,2.347276047930866,0,0,1
1611013494703,1.1714107532629516,2.3428215065259033,0,0,1
1611013494704,1.1691834825604706,2.338366965120941,0,0,1
1611013494705,1.1669562118579893,2.3339124237159785,0,0,1
1611013494706,1.1647289411555082,2.3294578823110164,0,0,1
1611013494707,1.1625016704530269,2.3250033409060538,0,0,1
1611013494708,1.1602743997505458,2.3205487995010916,0,0,1
1611013494709,1.1580471290480645,2.316094258096129,0,0,1
1611013494711,1.1558198583455834,2.311639716691167,0,0,1
1611013494712,1.1535925876431021,2.3071851752862043,0,0,1
1611013494713,1.151365316940621,2.302730633881242,0,0,1
1611013494714,1.1502516815893804,2.300503363178761,0,0,1
1611013494715,1.1480244108868993,2.2960488217737987,0,0,1
1611013494716,1.145797140184418,2.291594280368836,0,0,1
1611013494717,1.143569869481937,2.287139738963874,0,0,1
1611013494718,1.1413425987794557,2.2826851975589113,0,0,1
1611013494719,1.1391153280769746,2.278230656153949,0,0,1
1611013494720,1.1368880573744933,2.2737761147489866,0,0,1
1611013494722,1.1346607866720122,2.2693215733440244,0,0,1
1611013494723,1.132433515969531,2.264867031939062,0,0,1
1611013494724,1.1302062452670498,2.2604124905340996,0,0,1
1611013494725,1.1279789745645687,2.2559579491291375,0,0,1
1611013494726,1.1257517038620874,2.251503407724175,0,0,1
1611013494727,1.1235244331596064,2.2470488663192127,0,0,1
1611013494728,1.121297162457125,2.24259432491425,0,0,1
1611013494729,1.119069891754644,2.238139783509288,0,0,1
1611013494730,1.1168426210521627,2.2336852421043254,0,0,1
1611013494732,1.1146153503496816,2.2292307006993632,0,0,1
1611013494733,1.1123880796472003,2.2247761592944006,0,0,1
1611013494734,1.1101608089447192,2.2203216178894385,0,0,1
1611013494735,1.107933538242238,2.215867076484476,0,0,1
1611013494736,1.1057062675397569,2.2114125350795137,0,0,1
1611013494737,1.1034789968372756,2.206957993674551,0,0,1
1611013494738,1.1012517261347945,2.202503452269589,0,0,1
1611013494739,1.0990244554323134,2.198048910864627,0,0,1
1611013494740,1.0979108200810728,2.1958216401621455,0,0,1
1611013494741,1.0956835493785915,2.191367098757183,0,0,1
1611013494742,1.0934562786761104,2.186912557352221,0,0,1
1611013494744,1.091229007973629,2.182458015947258,0,0,1
1611013494745,1.089001737271148,2.178003474542296,0,0,1
1611013494746,1.086774466568667,2.173548933137334,0,0,1
1611013494747,1.0845471958661856,2.1690943917323713,0,0,1
1611013494748,1.0823199251637046,2.164639850327409,0,0,1
1611013494749,1.0800926544612233,2.1601853089224465,0,0,1
1611013494750,1.0778653837587422,2.1557307675174844,0,0,1
1611013494751,1.075638113056261,2.151276226112522,0,0,1
1611013494753,1.0734108423537798,2.1468216847075596,0,0,1
1611013494754,1.0711835716512985,2.142367143302597,0,0,1
1611013494755,1.0689563009488174,2.137912601897635,0,0,1
1611013494756,1.0667290302463361,2.1334580604926723,0,0,1
1611013494757,1.064501759543855,2.12900351908771,0,0,1
1611013494758,1.0622744888413738,2.1245489776827475,0,0,1
1611013494759,1.0600472181388927,2.1200944362777854,0,0,1
1611013494760,1.0578199474364114,2.115639894872823,0,0,1
1611013494761,1.0555926767339303,2.1111853534678606,0,0,1
1611013494762,1.0533654060314492,2.1067308120628985,0,0,1
1611013494764,1.051138135328968,2.102276270657936,0,0,1
1611013494765,1.0489108646264869,2.0978217292529737,0,0,1
1611013494766,1.0466835939240056,2.093367187848011,0,0,1
1611013494767,1.0444563232215245,2.088912646443049,0,0,1
1611013494768,1.0422290525190432,2.0844581050380864,0,0,1
1611013494769,1.0411154171678028,2.0822308343356055,0,0,1
1611013494770,1.0388881464653215,2.077776292930643,0,0,1
1611013494771,1.0366608757628404,2.0733217515256808,0,0,1
1611013494772,1.034433605060359,2.068867210120718,0,0,1
1611013494773,1.032206334357878,2.064412668715756,0,0,1
1611013494775,1.0299790636553967,2.0599581273107934,0,0,1
1611013494776,1.0277517929529156,2.0555035859058313,0,0,1
1611013494777,1.0255245222504343,2.0510490445008687,0,0,1
1611013494778,1.0232972515479533,2.0465945030959065,0,0,1
1611013494779,1.021069980845472,2.042139961690944,0,0,1
1611013494780,1.0188427101429909,2.0376854202859818,0,0,1
1611013494781,1.0166154394405096,2.033230878881019,0,0,1
1611013494782,1.0143881687380285,2.028776337476057,0,0,1
1611013494783,1.0121608980355474,2.024321796071095,0,0,1
1611013494785,1.0099336273330661,2.0198672546661323,0,0,1
1611013494786,1.007706356630585,2.01541271326117,0,0,1
1611013494787,1.0054790859281038,2.0109581718562075,0,0,1
1611013494788,1.0032518152256227,2.0065036304512454,0,0,1
1611013494789,1.0010245445231414,2.0020490890462828,0,0,1
1611013494790,0.9987972738206601,1.9975945476413202,0,0,1
1611013494791,0.9965700031181792,1.9931400062363585,0,0,1
1611013494792,0.9943427324156979,1.9886854648313959,0,0,1
1611013494793,0.9921154617132166,1.9842309234264333,0,0,1
1611013494795,0.9898881910107353,1.9797763820214707,0,0,1
1611013494796,0.9876609203082545,1.975321840616509,0,0,1
1611013494797,0.9854336496057732,1.9708672992115464,0,0,1
1611013494798,0.9832063789032919,1.9664127578065838,0,0,1
1611013494799,0.9820927435520512,1.9641854871041025,0,0,1
1611013494800,0.9798654728495704,1.9597309456991407,0,0,1
1611013494801,0.9776382021470891,1.9552764042941781,0,0,1
1611013494802,0.9754109314446078,1.9508218628892156,0,0,1
1611013494803,0.9731836607421265,1.946367321484253,0,0,1
1611013494804,0.9709563900396456,1.9419127800792912,0,0,1
1611013494805,0.9687291193371643,1.9374582386743286,0,0,1
1611013494806,0.966501848634683,1.933003697269366,0,0,1
1611013494808,0.9642745779322022,1.9285491558644043,0,0,1
1611013494809,0.9620473072297209,1.9240946144594417,0,0,1
1611013494810,0.9598200365272396,1.9196400730544791,0,0,1
1611013494811,0.9575927658247583,1.9151855316495165,0,0,1
1611013494812,0.9553654951222774,1.9107309902445548,0,0,1
1611013494813,0.9531382244197961,1.9062764488395922,0,0,1
1611013494814,0.9520245890685555,1.904049178137111,0,0,1
1611013494815,0.9497973183660742,1.8995946367321483,0,0,1
1611013494816,0.9475700476635933,1.8951400953271866,0,0,1
1611013494817,0.945342776961112,1.890685553922224,0,0,1
1611013494818,0.9431155062586307,1.8862310125172614,0,0,1
1611013494819,0.9408882355561494,1.8817764711122988,0,0,1
1611013494821,0.9386609648536686,1.8773219297073371,0,0,1
1611013494822,0.9364336941511873,1.8728673883023745,0,0,1
1611013494823,0.934206423448706,1.868412846897412,0,0,1
1611013494824,0.9319791527462247,1.8639583054924493,0,0,1
1611013494825,0.9297518820437438,1.8595037640874876,0,0,1
1611013494826,0.9275246113412625,1.855049222682525,0,0,1
1611013494827,0.9252973406387812,1.8505946812775624,0,0,1
1611013494828,0.9241837052875406,1.8483674105750811,0,0,1
1611013494829,0.9219564345850597,1.8439128691701194,0,0,1
1611013494830,0.9197291638825784,1.8394583277651568,0,0,1
1611013494831,0.9175018931800971,1.8350037863601942,0,0,1
1611013494832,0.9152746224776158,1.8305492449552316,0,0,1
1611013494834,0.913047351775135,1.82609470355027,0,0,1
1611013494835,0.9108200810726537,1.8216401621453073,0,0,1
1611013494836,0.9085928103701724,1.8171856207403447,0,0,1
1611013494837,0.9063655396676915,1.812731079335383,0,0,1
1611013494838,0.9041382689652102,1.8082765379304204,0,0,1
1611013494839,0.9019109982627289,1.8038219965254578,0,0,1
1611013494840,0.8996837275602476,1.7993674551204952,0,0,1
1611013494841,0.8974564568577668,1.7949129137155335,0,0,1
1611013494842,0.8952291861552855,1.790458372310571,0,0,1
1611013494843,0.8941155508040448,1.7882311016080896,0,0,1
1611013494844,0.8918882801015635,1.783776560203127,0,0,1
1611013494845,0.8896610093990827,1.7793220187981653,0,0,1
1611013494847,0.8874337386966014,1.7748674773932027,0,0,1
1611013494848,0.8852064679941201,1.7704129359882401,0,0,1
1611013494849,0.8829791972916388,1.7659583945832775,0,0,1
1611013494850,0.8807519265891579,1.7615038531783158,0,0,1
1611013494851,0.8785246558866766,1.7570493117733532,0,0,1
1611013494852,0.8762973851841953,1.7525947703683906,0,0,1
1611013494853,0.874070114481714,1.748140228963428,0,0,1
1611013494854,0.8718428437792332,1.7436856875584663,0,0,1
1611013494855,0.8696155730767519,1.7392311461535037,0,0,1
1611013494856,0.8673883023742706,1.7347766047485411,0,0,1
1611013494857,0.8662746670230299,1.7325493340460598,0,0,1
1611013494858,0.864047396320549,1.728094792641098,0,0,1
1611013494859,0.8618201256180678,1.7236402512361355,0,0,1
1611013494861,0.8595928549155865,1.719185709831173,0,0,1
1611013494862,0.8573655842131052,1.7147311684262103,0,0,1
1611013494863,0.8551383135106243,1.7102766270212486,0,0,1
1611013494864,0.852911042808143,1.705822085616286,0,0,1
1611013494865,0.8506837721056617,1.7013675442113234,0,0,1
1611013494866,0.8484565014031809,1.6969130028063617,0,0,1
1611013494867,0.8462292307006996,1.692458461401399,0,0,1
1611013494868,0.8440019599982183,1.6880039199964365,0,0,1
1611013494869,0.841774689295737,1.683549378591474,0,0,1
1611013494870,0.8395474185932561,1.6790948371865122,0,0,1
1611013494871,0.8384337832420155,1.676867566484031,0,0,1
1611013494872,0.8362065125395342,1.6724130250790683,0,0,1
1611013494874,0.8339792418370529,1.6679584836741057,0,0,1
1611013494875,0.831751971134572,1.663503942269144,0,0,1
1611013494876,0.8295247004320907,1.6590494008641814,0,0,1
1611013494877,0.8272974297296094,1.6545948594592188,0,0,1
1611013494878,0.8250701590271281,1.6501403180542562,0,0,1
1611013494879,0.8228428883246472,1.6456857766492945,0,0,1
1611013494880,0.820615617622166,1.641231235244332,0,0,1
1611013494881,0.8183883469196847,1.6367766938393693,0,0,1
1611013494882,0.8161610762172034,1.6323221524344067,0,0,1
1611013494883,0.8139338055147225,1.627867611029445,0,0,1
1611013494884,0.8117065348122412,1.6234130696244824,0,0,1
1611013494886,0.8094792641097599,1.6189585282195198,0,0,1
1611013494887,0.8083656287585193,1.6167312575170385,0,0,1
1611013494888,0.8061383580560384,1.6122767161120768,0,0,1
1611013494889,0.8039110873535571,1.6078221747071142,0,0,1
1611013494890,0.8016838166510758,1.6033676333021516,0,0,1
1611013494891,0.7994565459485945,1.598913091897189,0,0,1
1611013494892,0.7972292752461136,1.5944585504922273,0,0,1
1611013494893,0.7950020045436323,1.5900040090872647,0,0,1
1611013494894,0.792774733841151,1.585549467682302,0,0,1
1611013494895,0.7905474631386697,1.5810949262773395,0,0,1
1611013494896,0.7883201924361889,1.5766403848723778,0,0,1
1611013494898,0.7860929217337076,1.5721858434674152,0,0,1
1611013494899,0.7838656510312263,1.5677313020624526,0,0,1
1611013494900,0.7816383803287454,1.5632767606574909,0,0,1
1611013494901,0.7794111096262641,1.5588222192525283,0,0,1
1611013494902,0.7771838389237828,1.5543676778475657,0,0,1
1611013494903,0.7760702035725422,1.5521404071450844,0,0,1
1611013494904,0.7738429328700609,1.5476858657401218,0,0,1
1611013494905,0.77161566216758,1.54323132433516,0,0,1
1611013494906,0.7693883914650987,1.5387767829301975,0,0,1
1611013494907,0.7671611207626174,1.5343222415252349,0,0,1
1611013494908,0.7649338500601366,1.5298677001202732,0,0,1
1611013494909,0.7627065793576553,1.5254131587153106,0,0,1
1611013494911,0.760479308655174,1.520958617310348,0,0,1
1611013494912,0.7582520379526927,1.5165040759053854,0,0,1
1611013494913,0.7560247672502118,1.5120495345004237,0,0,1
1611013494914,0.7537974965477305,1.507594993095461,0,0,1
